Disposition,Right_ascension,Declination,Transit_epoch,orbital_period,Transit_duration,Transit_depth,Planet_radius,Insolation_flux,Equilibrium_temp,Magnitude,Stellar_temperature,Stellar_surface_ gravity,Stellar_radius,Planet_name
CP,288.96124,42.265011,2454968.993,7.1329472,4.368,145,1.64,349.21,1102,13.959,5862,4.194,1.307,Kepler-60 b
CP,288.96124,42.265011,2454973.078,8.91901228,4.141,181,1.84,258.92,1023,13.959,5862,4.194,1.307,Kepler-60 c
CP,288.96124,42.265011,2454966.347,11.8984948,3.015,131,1.69,176.27,929,13.959,5862,4.194,1.307,Kepler-60 d
CP,283.83307,41.978649,2455012.277,23.67513153,4.647,980,2.76,18.38,528,14.721,5309,4.588,0.781,Kepler-600 b
CP,282.00461,42.176529,2455002.615,5.378868001,2.7222,483,1.86,113.59,833,14.005,5077,4.567,0.774,Kepler-601 b
CP,296.03198,42.14196,2455008.623,15.28467725,6.0768,321,2.7,124.4,852,14.519,5763,4.181,1.374,Kepler-602 b
CP,294.28098,42.29097,2455004.925,21.05349939,7.1605,497,2.75,67.48,731,14.854,5751,4.254,1.247,Kepler-603 b
CP,294.28098,42.29097,2455079.464,127.905412,14.475,4020,8.03,6.09,401,14.854,5751,4.254,1.247,Kepler-603 c
CP,294.28098,42.29097,2454964.719,6.21716039,4.4289,211,1.81,343.21,1098,14.854,5751,4.254,1.247,Kepler-603 d
CP,292.31601,42.626251,2455025.575,25.85499978,3.8737,611,2.4,38.81,637,14.718,6122,4.487,0.964,Kepler-604 b
CP,287.29544,43.279869,2455002.639,3.383540239,1.403,256,1.65,389.19,1133,14.14,5300,4.385,0.986,Kepler-605 b
CP,287.29544,43.279869,2454965.69,2.358952404,1.593,94.1,0.96,630.43,1278,14.14,5300,4.385,0.986,Kepler-605 c
CP,292.4274,44.381271,2455016.409,24.31574009,4.1344,643,2.8,51.53,683,14.686,6242,4.442,1.047,Kepler-606 b
CP,291.05722,44.632381,2454964.748,0.638162933,1.2313,110,0.91,2928.31,1874,14.405,5244,4.449,0.888,Kepler-607 b
CP,291.05722,44.632381,2455011.556,39.6766071,5.04,611,2.29,11.85,473,14.405,5244,4.449,0.888,Kepler-607 c
CP,293.88293,44.638088,2455002.88,6.412512953,5.2677,1160,3.89,308.76,1069,14.684,6026,4.366,1.108,Kepler-608 b
CP,292.22031,44.700031,2455008.711,6.521209629,2.7975,760,2.54,178.27,932,14.856,5822,4.529,0.898,Kepler-609 b
CP,295.3045,42.475288,2454984.185,59.8780258,4.8027,1420,2.19,1.31,273,14.995,4016,4.658,0.599,Kepler-61 b
CP,293.17133,45.065601,2455008.914,6.996926239,2.7374,1320,3.21,147.07,888,14.807,5713,4.541,0.893,Kepler-610 b
CP,293.17133,45.065601,2454976.315,151.863949,8.577,747,2.41,2.43,318,14.807,5713,4.541,0.893,Kepler-610 c
CP,286.00494,45.480389,2455003.738,2.437029217,3.2005,244,2.04,1237.66,1513,14.573,5573,4.177,1.329,Kepler-611 b
CP,291.35464,45.747898,2455004.56,3.722158895,1.9941,757,2.33,283.28,1046,14.911,5617,4.574,0.806,Kepler-612 b
CP,282.7868,46.244991,2455008.969,15.77980122,4.0369,541,2.11,60.96,713,14.608,5941,4.519,0.911,Kepler-613 b
CP,298.38483,46.276039,2455004.605,14.03490255,3.638,852,2.41,39.97,641,14.574,5258,4.513,0.785,Kepler-614 b
CP,282.45059,46.3214,2455008.681,10.35586478,2.8431,661,1.92,34.93,620,14.337,4646,4.539,0.778,Kepler-615 b
CP,294.98914,46.838329,2455004.788,9.99760285,3.4423,639,2.82,129.18,860,14.957,6004,4.484,0.977,Kepler-616 b
CP,294.98914,46.838329,2455041.503,90.4117992,7.106,1270,3.96,6.86,413,14.957,6004,4.484,0.977,Kepler-616 c
CP,294.98914,46.838329,2454980.609,51.0674355,4.374,598,2.44,14.69,499,14.957,6004,4.484,0.977,Kepler-616 d
CP,283.74069,47.516289,2455003.453,1.682695938,1.3867,704,1.23,74.7,750,14.818,3669,4.787,0.47,Kepler-617 b
CP,286.24982,48.06094,2455003.369,3.595769013,3.1569,384,2.39,666.88,1296,14.827,5762,4.283,1.196,Kepler-618 b
CP,290.84906,48.416012,2455005.186,5.40426917,2.5315,861,2.85,312.93,1073,14.697,6122,4.487,0.964,Kepler-619 b
CP,290.84906,48.416012,2454966.677,1.208462378,1.544,227,1.64,2307.65,1767,14.697,6122,4.487,0.964,Kepler-619 c
CP,290.84906,48.416012,2454964.512,11.67894236,1.2641,1190,4.17,112.07,830,14.697,6122,4.487,0.964,Kepler-619 d
CP,283.21274,45.349861,2455003.922,5.71489692,2.3572,426,1.33,73.38,747,13.725,4926,4.653,0.662,Kepler-62 b
CP,283.21274,45.349861,2454967.651,12.4418003,3.572,78.4,0.57,26.03,576,13.725,4926,4.653,0.662,Kepler-62 c
CP,283.21274,45.349861,2455013.812,18.16407304,2.9355,943,1.98,15.72,508,13.725,4926,4.653,0.662,Kepler-62 d
CP,283.21274,45.349861,2454983.412,122.3858681,7.123,711,1.72,1.24,269,13.725,4926,4.653,0.662,Kepler-62 e
CP,283.21274,45.349861,2455422.72,267.282521,7.788,472,1.43,0.44,207,13.725,4926,4.653,0.662,Kepler-62 f
CP,291.15939,51.334862,2455010.275,12.91385906,5.3685,488,2.49,122.66,849,14.647,6253,4.41,0.997,Kepler-620 b
CP,290.92731,39.91415,2455002.719,2.628117322,1.8289,937,1.77,69.56,737,14.915,3939,4.705,0.557,Kepler-621 b
CP,284.47849,40.933102,2455013.847,14.28228147,2.6588,983,1.82,9.38,446,14.672,4102,4.675,0.595,Kepler-622 b
CP,296.98672,47.47739,2455011.344,9.07098164,2.6903,1030,2.94,109.61,825,14.959,5672,4.506,0.929,Kepler-623 b
CP,295.19339,39.539669,2455005.222,14.58649856,4.0249,379,2.45,124.89,852,13.49,6063,4.29,1.191,Kepler-624 b
CP,292.15045,39.637581,2455009.172,7.75192755,3.5413,407,1.89,124.47,852,13.307,5604,4.52,0.912,Kepler-625 b
CP,292.15045,39.637581,2454965.041,4.16536757,3.2935,120,1,284.49,1048,13.307,5604,4.52,0.912,Kepler-625 c
CP,288.69864,39.70829,2455008.006,14.48584765,3.1365,457,2.88,89.16,784,13.946,5784,4.352,1.085,Kepler-626 b
CP,292.10428,39.76791,2455005.571,40.6992062,7.074,430,3.2,52.05,685,13.949,6419,4.175,1.362,Kepler-627 b
CP,290.44928,39.854801,2455006.782,15.45805668,8.79536,4250,9.11,136.4,871,13.398,5868,4.169,1.407,Kepler-628 b
CP,289.41782,39.945011,2455004.219,7.23858162,3.1199,268,1.34,104.51,816,13.359,5411,4.561,0.831,Kepler-629 b
CP,289.22617,49.548199,2455010.843,9.43414171,2.8112,3980,5.73,92.39,791,11.582,5578,4.518,0.886,Kepler-63 b
CP,293.42703,39.942429,2455003.603,161.4746786,10.572,828,3.25,3.27,343,13.871,5761,4.383,1.044,Kepler-630 b
CP,296.88577,40.22823,2455015.242,17.97979816,5.5828,459,2.89,111.12,828,13.5,6141,4.272,1.352,Kepler-631 b
CP,297.25262,40.288601,2455024.785,30.99664113,2.9182,655,2.43,14.72,500,13.332,5324,4.544,0.853,Kepler-632 b
CP,295.21744,40.592251,2455003.869,8.50339249,2.9569,189,1.95,257.22,1021,13.716,5877,4.233,1.265,Kepler-633 b
CP,295.21744,40.592251,2455012.75,23.7832097,7.939,257,2.01,65.26,725,13.716,5877,4.233,1.265,Kepler-633 c
CP,291.19507,40.702702,2455003.313,5.16949729,4.5122,211,2.06,694.32,1309,13.55,6011,4.123,1.409,Kepler-634 b
CP,289.77325,40.80072,2455015.923,23.44970494,8.6567,316,2.71,97.94,802,13.31,6188,4.196,1.524,Kepler-635 b
CP,293.59189,41.095161,2455015.76,16.08065726,2.8701,3080,4.43,33.64,614,13.653,5303,4.547,0.817,Kepler-636 b
CP,292.41721,41.41687,2455013.763,23.20579353,4.3243,343,5.86,238.21,1002,13.413,5460,3.626,3.231,Kepler-637 b
CP,284.91943,41.617191,2455003.584,6.07972016,7.1228,291,2.32,360.77,1111,13.532,5460,4.139,1.346,Kepler-638 b
CP,292.18689,41.727051,2455003.705,10.21418792,5.8201,304,2.29,198.34,957,13.336,5843,4.25,1.332,Kepler-639 b
CP,296.0322,42.131672,2455007.137,22.24814617,4.1483,614,2.72,32.58,609,13.721,5629,4.503,0.943,Kepler-640 b
CP,291.82349,42.516209,2455004.926,9.48965527,3.587,262,2.16,173.79,926,13.774,5672,4.279,1.204,Kepler-641 b
CP,293.83456,42.624962,2455003.791,4.41746257,2.965,291,3.95,2536.07,1810,13.343,6570,3.86,2.297,Kepler-642 b
CP,290.32733,42.898281,2455010.918,16.33888067,9.3599,1720,10.47,203.31,963,13.781,4877,3.645,2.595,Kepler-643 b
CP,295.47574,43.493141,2455003.925,3.173914037,3.6069,303,3.07,1769.83,1655,13.949,6432,4.164,1.584,Kepler-644 b
CP,290.32278,44.035809,2455003.254,3.275821982,3.0427,275,3.54,2121.23,1730,13.992,6185,4.013,1.972,Kepler-645 b
CP,290.47134,44.387081,2455015.404,15.87360981,3.5246,416,1.53,37.68,632,13.766,5656,4.607,0.737,Kepler-646 b
CP,284.7883,44.591679,2454977.027,16.2254975,6.471,120,1.21,90.93,788,13.965,5956,4.322,1.098,Kepler-647 b
CP,284.7883,44.591679,2455022.369,29.66631669,8.412,668,2.83,40.68,644,13.965,5956,4.322,1.098,Kepler-647 c
CP,283.89966,45.016891,2455017.246,17.42115972,4.9974,928,3.11,48.91,674,13.939,5679,4.487,0.972,Kepler-648 b
CP,285.65594,45.079559,2455008.293,29.90721859,4.8475,588,2.16,23.92,564,13.437,5739,4.476,0.896,Kepler-649 b
CP,288.68869,41.15118,2454966.499,2.154911236,3.1341,99.7,1.42,2162.35,1740,11.018,6181,4.22,1.424,Kepler-65 b
CP,288.68869,41.15118,2454965.041,5.859935955,4.0185,323,2.56,569.5,1246,11.018,6181,4.22,1.424,Kepler-65 c
CP,288.68869,41.15118,2454970.993,8.13121389,4.2386,112,1.58,368.36,1117,11.018,6181,4.22,1.424,Kepler-65 d
CP,289.00089,45.15427,2455004.734,3.032147946,3.8627,489,3.62,1218.88,1507,13.684,5827,4.151,1.447,Kepler-650 b
CP,287.33279,46.20351,2455011.783,21.3851584,4.0819,664,2.17,25.63,574,13.94,5376,4.516,0.825,Kepler-651 b
CP,288.00812,46.47356,2455005.79,4.182001885,2.2209,847,2.46,213.29,974,13.393,5328,4.551,0.865,Kepler-652 b
CP,282.21292,46.717819,2455008.793,14.70749512,3.1506,262,2.04,106.22,819,13.387,5676,4.247,1.28,Kepler-653 b
CP,282.21292,46.717819,2454966.118,0.900375925,1.257,41.4,0.82,4399.18,2078,13.387,5676,4.247,1.28,Kepler-653 c
CP,297.06842,46.834278,2455013.648,13.72462702,6.9758,282,2.13,112.82,831,13.645,5817,4.293,1.171,Kepler-654 b
CP,297.25909,46.843189,2455025.996,46.40626,7.0281,469,2.66,28.23,588,13.489,6086,4.276,1.227,Kepler-655 b
CP,288.32791,47.381592,2455003.409,1.260258822,1.8594,1130,3.57,1435.82,1569,15.342,5550,4.5,0.954,Kepler-656 b
CP,288.32791,47.381592,2454965.556,5.25449393,3.078,169,1.41,213.25,975,15.342,5550,4.5,0.954,Kepler-656 c
CP,291.1973,47.3078,2455020.922,24.5434566,7.2518,1150,3.08,34.07,616,15.344,5955,4.52,0.91,Kepler-657 b
CP,282.9838,47.57859,2455002.815,1.287076693,1.4942,729,1.39,135.97,871,15.488,3736,4.724,0.525,Kepler-658 b
CP,287.60818,47.509682,2455019.37,17.6717714,3.4202,919,2.44,16.38,513,15.556,4869,4.636,0.687,Kepler-659 b
CP,293.98157,46.687752,2454967.483,17.8159689,3.6765,777,3.12,56.48,699,15.2,5964,4.484,0.933,Kepler-66 b
CP,288.13824,47.724449,2455006.258,9.27358173,3.2875,1290,2.47,41.85,649,15.302,4856,4.583,0.696,Kepler-660 b
CP,283.71088,47.86327,2455004.603,6.02930329,1.5821,1910,2.85,50.04,678,15.784,4537,4.648,0.672,Kepler-661 b
CP,290.46512,47.92918,2455004.536,21.67699193,3.4555,857,2.95,18.64,530,15.377,4954,4.5,0.828,Kepler-662 b
CP,297.80826,47.946671,2455004.742,4.99677968,2.1717,935,2.78,166.95,917,15.861,5339,4.552,0.847,Kepler-663 b
CP,288.75488,48.2262,2455004.596,2.525591777,1.6545,603,2.75,926.16,1406,15.509,6031,4.438,1.046,Kepler-664 b
CP,297.02563,48.478588,2455009.361,16.01308419,3.2554,1120,3.1,29.31,593,15.39,5015,4.499,0.826,Kepler-665 b
CP,298.45685,48.791592,2455004.349,4.49876511,3.7362,460,2.1,389.62,1133,15.395,6075,4.486,0.969,Kepler-666 b
CP,295.55505,49.017342,2455041.932,41.43958662,10.5989,2790,5.5,16.72,516,15.4,5468,4.367,1.046,Kepler-667 b
CP,285.49924,49.277351,2455004.633,8.35389523,2.2514,1040,2.52,91.9,790,15.317,5592,4.582,0.787,Kepler-668 b
CP,291.93616,49.253979,2455002.753,4.125543472,3.1744,1490,4.43,565.35,1243,15.506,6174,4.417,1.103,Kepler-669 b
CP,294.15332,46.166439,2454966.988,15.72585941,3.8284,1310,2.69,31.13,602,16.144,5332,4.597,0.755,Kepler-67 b
CP,297.01547,49.225288,2455003.968,2.816504904,2.50587,16800,12.21,521.13,1219,15.052,5532,4.452,0.955,Kepler-670 b
CP,294.26581,49.314091,2455004.897,4.280963604,2.875,751,2.3,247.87,1012,15.356,5644,4.564,0.831,Kepler-671 b
CP,291.72202,49.480869,2455005.82,38.3775486,5.588,724,2.82,18.53,529,15.172,5481,4.369,1.036,Kepler-672 b
CP,290.78574,50.054119,2455004.793,3.728732147,2.683,5230,6.02,258.34,1023,15.523,5497,4.577,0.809,Kepler-673 b
CP,285.17621,50.149818,2455003.679,2.243380573,1.1196,822,1.99,107.6,822,15.135,4149,4.698,0.564,Kepler-674 b
CP,293.83331,50.23035,2455004.762,2.337437946,1.9982,971,2.34,311.16,1070,15.334,5005,4.595,0.765,Kepler-675 b
CP,296.22195,50.28722,2455013.395,11.59822233,2.5237,2800,2.65,5.82,396,15.937,3688,4.79,0.473,Kepler-676 b
CP,290.09805,50.321609,2455006.634,6.575315881,4.3084,2790,5.31,251.38,1015,15.312,5992,4.415,0.989,Kepler-677 b
CP,295.45529,50.49456,2455002.994,7.275040844,7.5377,3000,4.86,113.64,833,15.08,5485,4.556,0.867,Kepler-678 b
CP,296.02133,50.56778,2455011.747,12.3935651,3.8896,917,2.66,49.68,677,15.505,5557,4.603,0.75,Kepler-679 b
CP,291.03232,49.040272,2455006.859,5.398752862,3.4303,347,2.21,398.33,1140,9.997,5790,4.279,1.198,Kepler-68 b
CP,291.03232,49.040272,2454969.379,9.60505976,3.0063,55,0.91,185.15,941,9.997,5790,4.279,1.198,Kepler-68 c
CP,291.62241,50.61824,2455003.366,3.689920099,2.6557,427,1.89,408.99,1147,15.242,5880,4.518,0.917,Kepler-680 b
CP,289.39972,51.25032,2455009.055,26.39432897,3.573,1510,3.07,13.49,489,15.234,5129,4.595,0.763,Kepler-681 b
CP,289.11221,51.737381,2455013.892,12.61190435,5.1497,6110,7.4,76.15,753,15.14,5795,4.508,0.919,Kepler-682 b
CP,291.43997,37.905659,2455002.675,2.539183147,2.4282,382,2.06,743.09,1332,15.026,5519,4.35,1.062,Kepler-683 b
CP,290.87051,38.273628,2455003.577,6.770300385,2.0844,1300,2.77,102.87,812,15.591,5653,4.656,0.679,Kepler-684 b
CP,293.87192,38.422939,2455003.827,1.625522174,2.38963,7970,9.73,1467.41,1579,15.001,5539,4.322,1.106,Kepler-685 b
CP,285.21381,39.027481,2455003.648,1.594745374,1.9604,15000,11.3,1329.42,1539,15.53,5934,4.491,0.893,Kepler-686 b
CP,289.31543,39.153278,2455014.434,20.50588921,4.0595,2110,3.41,17.06,518,15.398,4905,4.544,0.761,Kepler-687 b
CP,294.65524,39.308361,2455003.528,3.895936525,2.3111,8540,7.34,241.62,1005,15.725,5557,4.592,0.774,Kepler-688 b
CP,294.71063,39.52174,2455008.459,22.36646466,5.228,987,2.32,19.45,536,15.583,5395,4.615,0.734,Kepler-689 b
CP,293.26093,44.868889,2454970.841,13.7223682,5.1231,571,2.23,73.16,746,13.749,5637,4.399,0.943,Kepler-69 b
CP,293.26093,44.868889,2454983.858,242.467406,12.808,340,1.73,1.59,286,13.749,5637,4.399,0.943,Kepler-69 c
CP,294.4899,39.771439,2455007.997,7.748094239,3.5957,2470,5.52,204.39,964,15.67,5973,4.439,1.085,Kepler-690 b
CP,288.81201,40.033401,2455009.34,8.11437482,2.2736,1560,2.1,10.55,460,15.877,3692,4.753,0.517,Kepler-691 b
CP,294.77686,40.15374,2455007.011,21.81295996,4.3791,1180,3.38,39.33,639,15.54,5601,4.41,0.999,Kepler-692 b
CP,283.25354,40.358189,2455006.614,15.37562369,3.3169,15300,11.01,30.54,600,16.422,4986,4.496,0.833,Kepler-693 b
CP,291.14951,40.420521,2455004.136,6.365839713,2.9721,781,2.44,165.33,914,15.09,5776,4.554,0.849,Kepler-694 b
CP,299.3161,40.82238,2455002.949,3.04033046,1.8411,10900,8.99,257.29,1021,15.028,5035,4.519,0.791,Kepler-695 b
CP,293.49661,41.137589,2455004.441,4.190425659,2.8589,2880,6.21,547.9,1234,15.27,6073,4.392,1.135,Kepler-696 b
CP,283.86441,41.346458,2455004.988,3.709870784,3.0694,2020,4.35,415.1,1151,15.581,5727,4.463,0.978,Kepler-697 b
CP,288.51001,41.301769,2455010.295,16.3297527,6.271,1190,3.75,66.08,727,15.447,5878,4.444,0.987,Kepler-698 b
CP,296.88821,41.396091,2455019.714,27.80756622,4.21587,25400,13.84,22.24,554,15.482,5862,4.584,0.785,Kepler-699 b
CP,288.58151,41.089809,2454967.277,4.885488596,5.16165,7460,16.66,1182.79,1496,12.885,6036,3.968,1.909,Kepler-7 b
CP,287.1543,41.565788,2455036.895,80.8723469,11.195,3600,7.59,9.88,452,15.201,5510,4.222,1.238,Kepler-700 b
CP,288.9942,41.633282,2455003.937,10.35533116,3.1775,751,2.47,86.22,777,15.018,5501,4.462,0.918,Kepler-701 b
CP,293.87811,41.66177,2455009.522,10.52629458,2.5211,9770,8.24,61.16,713,15.305,5386,4.553,0.793,Kepler-702 b
CP,299.18686,41.74268,2455002.974,4.583520948,2.7055,3810,5.39,274.98,1038,15.287,5815,4.54,0.877,Kepler-703 b
CP,283.31638,41.83712,2455004.904,3.76181843,3.5176,511,2.66,372.62,1121,15.257,5653,4.472,0.949,Kepler-704 b
CP,289.50848,41.812119,2455034.166,56.0560754,4.685,1630,1.94,0.69,233,15.849,3593,4.757,0.491,Kepler-705 b
CP,291.76041,41.944069,2455028.787,41.40831669,5.0264,22800,11.38,9.93,453,15.196,5522,4.586,0.747,Kepler-706 b
CP,290.00757,42.116459,2455003.819,2.237489571,1.8119,316,1.41,427.17,1160,15.001,5265,4.58,0.81,Kepler-707 b
CP,293.81647,42.212502,2455005.148,3.167893418,2.1814,781,2.62,526.23,1221,15.533,5895,4.503,0.94,Kepler-708 b
CP,292.10519,42.380322,2455013.283,16.08518937,3.984,1440,3.68,33.43,613,15.219,5239,4.523,0.826,Kepler-709 b
CP,294.86551,46.285851,2454966.415,3.905081685,2.8213,21300,12.78,282.59,1046,15.127,5543,4.54,0.887,Kepler-71 b
CP,291.96417,42.69614,2455005.233,4.347288783,2.1024,452,2.36,449.79,1174,15.024,5754,4.345,1.122,Kepler-710 b
CP,297.46002,42.83992,2455006.82,23.58917143,5.073,1200,3.16,13.34,487,15.316,4919,4.566,0.721,Kepler-711 b
CP,294.90973,42.935261,2455040.676,21.02250608,4.1072,1770,3.07,17.48,521,15.859,5067,4.585,0.75,Kepler-712 b
CP,294.90973,42.935261,2455040.36,226.8904775,7.558,3140,4.53,0.73,236,15.859,5067,4.585,0.75,Kepler-712 c
CP,295.65149,43.029831,2455008.348,7.41113177,2.5242,621,2.45,158.11,905,15.031,5849,4.517,0.919,Kepler-713 b
CP,282.69952,43.272739,2455009.624,8.09888906,4.20241,6910,8.95,223.19,986,15.261,6214,4.442,1.076,Kepler-714 b
CP,283.63077,43.379398,2455009.969,10.00653012,5.344,936,3.52,139.21,876,15.063,6063,4.47,1.001,Kepler-715 b
CP,290.39322,43.363899,2455005.617,10.37168928,3.035,1250,3.2,63.68,720,15.193,5121,4.457,0.888,Kepler-716 b
CP,290.39322,43.363899,2454970.754,3.96996298,1.1757,299,1.78,229.37,992,15.193,5121,4.457,0.888,Kepler-716 c
CP,292.96555,43.34639,2455005.186,4.40841331,5.012,549,2.66,398,1139,15.662,6007,4.457,0.961,Kepler-717 b
CP,299.56189,43.503559,2455002.891,2.052349884,2.0778,14300,13.12,1183.18,1497,15.257,5855,4.393,1.08,Kepler-718 b
CP,295.53613,43.884449,2455006.434,5.007316661,4.2362,6930,6.96,234.28,998,15.813,5865,4.563,0.827,Kepler-719 b
CP,298.63565,44.17094,2455004.447,4.708326451,3.16114,7910,10.6,431.02,1162,15.113,5560,4.246,1.21,Kepler-720 b
CP,284.43051,44.48053,2455004.727,5.392026903,2.9804,1150,2.68,123.33,850,15.651,5198,4.589,0.801,Kepler-721 b
CP,290.26328,44.55645,2455004.01,4.093578461,2.5833,539,2.85,461.07,1182,15.399,6077,4.471,0.999,Kepler-722 b
CP,290.26328,44.55645,2455011.367,105.145959,8.593,685,3.43,6.09,401,15.399,6077,4.471,0.999,Kepler-722 c
CP,284.83047,44.658138,2455002.638,4.082274889,3.23015,17900,10.55,251.48,1016,15.198,5655,4.581,0.794,Kepler-723 b
CP,293.45483,44.792789,2455004.313,3.314947362,1.8007,1400,3.94,421.03,1155,15.142,5609,4.481,0.944,Kepler-724 b
CP,283.97751,44.811562,2455039.597,39.6431552,6.5292,15700,10.98,11.74,472,15.011,5231,4.455,0.9,Kepler-725 b
CP,291.71732,44.88731,2455023.497,21.80451611,3.4097,1140,2.6,20.48,543,15.067,5481,4.629,0.708,Kepler-726 b
CP,294.84689,45.034409,2455004.639,5.15448142,3.228,698,2.94,204.1,964,15.365,5431,4.457,0.884,Kepler-727 b
CP,291.09235,45.115528,2455007.899,5.743469797,3.4412,1240,3.13,219.95,982,15.543,5897,4.531,0.891,Kepler-728 b
CP,286.36011,45.414291,2455003.966,3.166353562,3.3129,1470,3.82,621.92,1273,15.603,6007,4.47,0.998,Kepler-729 b
CP,285.55481,45.578861,2455007.634,6.491682808,4.301,7160,9.66,301.54,1062,15.649,6123,4.413,1.107,Kepler-730 b
CP,285.55481,45.578861,2454965.146,2.85188338,2.666,115,1.23,903.77,1398,15.649,6123,4.413,1.107,Kepler-730 c
CP,296.39316,45.568562,2455003.679,3.855603916,3.2179,16700,13.61,508.65,1212,15.272,6033,4.46,1.046,Kepler-731 b
CP,283.73203,45.958771,2455011.416,9.467821474,2.4327,2240,2.13,6.47,407,15.073,3582,4.807,0.458,Kepler-732 b
CP,283.73203,45.958771,2454967.54,0.893040969,1.0981,742,1.24,151.14,893,15.073,3582,4.807,0.458,Kepler-732 c
CP,293.01828,45.914688,2455009.586,20.83426731,4.0454,988,2.74,29.62,595,15.412,5537,4.549,0.88,Kepler-733 b
CP,297.04562,46.027359,2455002.573,6.104849417,4.6912,2090,3.18,89.25,784,15.017,5085,4.584,0.712,Kepler-734 b
CP,284.68887,46.172249,2455007.859,11.51517167,2.006,1360,2.9,43.96,657,15.386,5177,4.59,0.798,Kepler-735 b
CP,285.39133,46.180939,2455004.992,3.601465336,2.2753,778,2.31,232.65,996,15.733,5052,4.48,0.855,Kepler-736 b
CP,291.86285,46.42926,2455022.927,28.59914031,3.6567,1590,1.83,1.87,298,15.19,3755,4.781,0.461,Kepler-737 b
CP,287.56967,46.56786,2455006.706,24.58716355,3.984,908,2.37,18.72,530,15.598,5474,4.605,0.749,Kepler-738 b
CP,290.06799,46.57914,2455003.765,12.53248222,4.0168,1150,3.24,85.15,775,15.485,5997,4.522,0.904,Kepler-739 b
CP,286.48227,46.692451,2455003.428,3.584101048,2.7316,2610,4.66,386.66,1131,15.954,5739,4.518,0.922,Kepler-740 b
CP,289.4317,46.617531,2455008.731,7.03902016,3.8633,530,2.45,288.92,1051,15.067,6321,4.434,1.058,Kepler-741 b
CP,283.86603,46.789589,2455008.645,8.360870704,2.7144,2040,3.67,53.68,690,15.223,4743,4.516,0.81,Kepler-742 b
CP,295.57416,42.806438,2455094.842,3.179267286,1.0246,201,1.21,347.01,1101,12.55,5511,4.554,0.857,Kepler-743 b
CP,296.49612,47.182861,2454971.222,12.06222962,2.0584,300,1.62,74.8,750,13.581,5547,4.451,0.933,Kepler-744 b
CP,291.49942,37.05928,2454969.491,9.93146307,5.678,399,2.41,177.83,931,15.214,5782,4.28,1.22,Kepler-745 b
CP,290.68225,37.35511,2454965.988,3.4815917,1.8069,135,1.17,421.61,1156,13.615,5405,4.374,1.022,Kepler-746 b
CP,288.4165,41.0298,2455030.036,35.61760233,8.4559,4630,5.17,10.19,456,15.703,5123,4.523,0.779,Kepler-747 b
CP,292.26291,37.236992,2455188.497,7.40742502,3.675,442,2.01,183.15,938,15.242,5922,4.474,0.961,Kepler-748 b
CP,299.89722,43.903912,2454975.361,17.31711739,3.1518,1470,2.04,10.07,454,15.759,4719,4.753,0.502,Kepler-749 b
CP,291.1376,36.577381,2455002.992,8.884922995,2.07004,16100,10.51,83.21,770,15.264,5332,4.5,0.843,Kepler-75 b
CP,289.09689,44.004379,2454973.105,9.42889884,4.4481,565,4.39,432.9,1163,14.5,5897,3.98,1.86,Kepler-750 b
CP,289.09689,44.004379,2454968.764,4.08897299,3.585,158,2.36,1317.96,1537,14.5,5897,3.98,1.86,Kepler-750 c
CP,294.84384,44.077679,2454974.68,17.44486016,4.445,827,3.24,50.32,679,15.007,5568,4.413,0.966,Kepler-751 b
CP,292.26813,37.955639,2455029.191,18.82744023,4.664,1010,2.7,37.82,632,15.762,5687,4.538,0.86,Kepler-752 b
CP,291.90326,37.90229,2454966.299,5.747711909,1.8923,820,1.86,40.07,641,14.496,4252,4.64,0.632,Kepler-753 b
CP,293.25412,37.846191,2454968.95,14.5598556,5.624,291,1.64,78.26,758,15.16,5959,4.46,0.966,Kepler-754 b
CP,296.86099,41.09734,2454966.344,1.269091415,1.4647,341,1.41,740.47,1331,13.999,5041,4.576,0.766,Kepler-755 b
CP,296.86099,41.09734,2454966.797,2.853133997,1.465,277,1.36,251.77,1016,13.999,5041,4.576,0.766,Kepler-755 c
CP,290.60794,41.201092,2454966.208,1.224866441,1.7086,196,1.54,2174.33,1741,15.376,5553,4.32,1.107,Kepler-756 b
CP,296.68045,41.38652,2454966.454,1.022678654,1.3712,129,1.14,2138.47,1734,14.803,5366,4.363,1.02,Kepler-757 b
CP,293.08463,41.135441,2454973.213,12.10968709,6.3461,285,2.98,240.8,1005,14.348,6021,4.093,1.458,Kepler-758 b
CP,293.08463,41.135441,2454970.696,4.75796103,4.66,125,1.7,835.65,1372,14.348,6021,4.093,1.458,Kepler-758 c
