Disposition,orbital_period,Transit_duration,Transit_depth,Planet_radius,Insolation_flux,Equilibrium_temp,Magnitude,Stellar_temperatureÂ ,Stellar_surface_ gravity,Stellar_radius,classification
FP,3.684337918,2.1931,76.7,12.52,8964.2,2481,10.483,9609,4.149,2.108,0
FP,11.2570616,29.059,690000,162.84,619.07,1272,12.538,6915,4.012,1.875,0
FP,21.85896329,6.32492,117000,114.63,172.73,925,13.916,5923,3.904,2.06,0
FP,1.461270059,16.467,3350,26.29,583.36,1253,15.722,5226,4.651,0.674,0
FP,9.4022333,2.79,316,23.61,6719.57,2309,10.59,4597,2.42,13.874,0
FP,9.543584955,3.72007,68200,77.97,401.55,1141,12.256,5537,3.837,1.785,0
FP,18.61195725,4.24721,125000,65.5,111.83,829,13.528,6492,4.32,1.17,0
FP,0.73240662,4.33,329,3.65,24515.44,3191,11.396,7392,4.135,1.772,0
FP,2.954598,24.79,338,89.95,5028.39,2148,12.734,6955,3.885,2.161,0
FP,0.562006231,3.496,14.2,0.58,18708.86,2978,9.807,6609,4.17,1.455,0
FP,3.21559054,16.261,202,18.8,822.2,1366,14.128,6300,4.414,1.036,0
FP,1.547426532,16.1346,533,3.62,3587.69,1973,13.755,6612,4.303,1.264,0
FP,12.8517221,5.71731,42500,47.26,88.01,781,15.205,5838,4.438,0.967,0
FP,4.2055797,19.4,101,1.8,773.19,1345,13.394,6190,4.261,1.259,0
FP,0.957476003,0.6624,451,2.47,4953.98,2138,13.483,6312,4.338,1.122,0
FP,1.559360638,5.4458,280000,94.2,5905.62,2234,14.091,7002,4.193,1.488,0
FP,2.313367981,2.42645,13400,33.55,458.02,1180,13.46,5508,4.598,0.764,0
FP,76.01811375,13.4849,80700,63.58,42.65,652,13.755,6703,4.018,1.892,0
FP,1.574063832,5.6357,1120,28.63,1622.84,1619,14.636,5951,4.411,0.962,0
FP,2.51989935,1.55,147,1.04,519.13,1217,15.604,5646,4.549,0.841,0
FP,3.867613816,5.36467,341000,69.23,494.75,1203,15.244,5780,4.364,1.046,0
FP,0.733726452,2.309,115,0.86,2891.64,1867,15.77,5855,4.578,0.797,0
FP,36.47311505,2.91005,162000,53.1,11.24,467,14.359,5452,4.594,0.766,0
FP,4.238855579,5.2235,68000,38.01,280.82,1044,14.858,5655,4.482,0.804,0
FP,1.17033848,11.56,17.3,0.98,27090,3272,12.331,8027,3.997,2.314,0
FP,7.841066931,5.47901,342000,56.33,139.18,876,15.144,5973,4.562,0.829,0
FP,4.292599454,4.73293,140000,64.04,715.83,1319,15.573,6467,4.377,1.174,0
FP,2.113197701,3.46341,57300,50.13,2624.42,1825,13.774,6215,4.138,1.463,0
FP,11.02822674,8.275,278000,75.47,264.14,1028,12.956,6271,4.199,1.387,0
FP,70.37626987,6.4205,116000,40.43,4.59,373,15.108,5458,4.603,0.755,0
FP,0.772803664,1.368,290,1.11,826.03,1365,15.856,4535,4.607,0.668,0
FP,7.549299761,2.46338,44600,18.8,53.74,690,14.608,5085,4.679,0.634,0
FP,0.530972263,3.653,48.6,9.32,7495,2373,15.016,6185,4.472,0.991,0
FP,0.530967171,3.8102,378000,92.29,6728.14,2312,10.292,5951,4.439,0.991,0
FP,1.606163631,4.92516,145000,130.46,17727.93,2943,12.691,8027,3.997,2.314,0
FP,42.03209608,11.6768,391000,79.17,35.34,622,12.694,6618,4.393,1.117,0
FP,0.619303759,6.6038,74.5,4.71,25737.02,3232,13.154,7138,4.137,1.684,0
FP,22.47049437,7.39097,46000,19.12,17.04,518,12.723,5315,4.636,0.697,0
FP,37.48222388,4.81451,29000,114.14,156.47,902,13.46,6422,3.78,2.415,0
FP,3.71186243,1.032,53.9,0.95,922.9,1406,13.787,6302,4.299,1.258,0
FP,1.077358008,3.6713,311000,70.64,3242.53,1925,14.146,6100,4.397,1.064,0
FP,3.55643514,8.529,45.8,0.75,669.38,1297,13.874,5831,4.289,1.109,0
FP,0.5366497,2.887,105,0.92,4982.76,2142,15.449,5822,4.529,0.898,0
FP,1.480324075,3.20209,400000,47.81,701.93,1313,13.983,5260,4.56,0.717,0
FP,12.08353781,7.90317,43100,50.33,696.82,1310,12.344,6770,3.89,2.214,0
FP,0.934926138,3.1925,132000,58.67,3455.76,1957,14.681,5962,4.423,1.078,0
FP,0.93374699,6.168,172,103.98,33070.3,3442,13.327,4909,3.136,5.272,0
FP,0.933759404,3.491,115,0.99,2289.8,1763,15.619,5766,4.514,0.866,0
FP,0.93373711,3.151,12.9,0.37,4422.99,2077,12.72,6300,4.391,1.025,0
FP,45.43324862,14.242,414000,77.25,18.46,529,14.774,5731,4.359,1.08,0
FP,1.398890216,4.9641,66000,57.48,2389.78,1784,14.855,6134,4.378,1.051,0
FP,12.31440232,5.8903,394000,75.21,131.33,864,14.76,6247,4.433,1.066,0
FP,0.691823991,5.965,166,1.23,2938.32,1878,15.247,5226,4.404,0.962,0
FP,25.4318614,5.23771,46600,43.42,30.92,601,14.164,5754,4.458,0.9,0
FP,3.98855869,1.467,214,2.4,1036.21,1447,13.035,5791,4.057,1.646,0
FP,20.41305242,4.4621,92700,35.03,47.14,668,14.874,5941,4.487,0.963,0
FP,0.527679032,1.395,84.1,0.79,4714.94,2115,15.356,5799,4.548,0.86,0
FP,0.527673075,1.3693,26.1,0.42,3535.35,1970,9.694,5367,4.514,0.828,0
FP,2.44295727,4.0656,15300,44.35,788.17,1352,16.389,5780,4.438,1,0
FP,3.31587688,3.152,186,1.27,342.77,1097,15.539,5385,4.476,0.875,0
FP,49.78861301,7.41807,219000,32.57,1.28,271,15.591,3892,4.708,0.542,0
FP,1.38607973,8.7,64.6,0.6,798.8,1356,14.132,5261,4.562,0.768,0
FP,0.648868342,2.82428,34800,72.32,16368.52,2882,11.471,6531,4.12,1.524,0
FP,5.088582739,7.6066,449,46.02,2400.3,1786,13.18,7514,4.052,1.955,0
FP,0.792023257,3.2604,177,0.81,678.05,1300,14.498,4447,4.632,0.625,0
FP,10.64374377,6.29783,437000,47.87,49.06,675,14.343,5282,4.578,0.694,0
FP,1.7317958,2.924,60.6,1.19,2628.3,1825,15.019,5691,4.095,1.508,0
FP,8.65298599,1.549,314,1.36,68.48,734,15.415,5210,4.538,0.749,0
FP,1.19563447,5.3934,8250,14.94,3686.75,1988,14.327,5583,4.115,1.413,0
FP,0.550537628,1.216,72,1.93,71798.87,4181,11.456,8098,4.013,2.199,0
FP,2.53470797,20.143,328,50.25,4744.68,2117,13.92,6440,3.874,2.254,0
FP,0.530799654,3.487,319,2.92,21896.26,3102,12.328,6534,4.128,1.622,0
FP,1.0429419,7.22,412,2.49,2448.03,1795,11.51,5780,4.438,1,0
FP,6.12650913,15.43,2430,9.08,832.67,1370,12.625,6881,4.252,1.534,0
FP,0.720589427,4.329,70,1.95,56448.93,3927,12.051,8497,4.07,2.211,0
FP,0.573036404,1.3176,4170,9.97,7539.67,2376,13.302,5745,4.29,1.196,0
FP,0.643171495,2.31285,41200,54.03,5486.36,2193,15.147,5899,4.387,0.989,0
FP,14.08677696,10.1279,107000,65.6,485.09,1197,12.271,7138,4.062,1.89,0
FP,1.872620976,1.7626,1530,31.43,1362.23,1550,14.337,6031,4.427,1.004,0
FP,17.52782681,5.78491,348000,49.36,22.31,554,12.534,5079,4.579,0.732,0
FP,27.46721731,4.17961,71800,38.87,18.22,527,13.182,5503,4.536,0.742,0
FP,40.879068,6.562,499,3.35,19.12,533,15.823,6072,4.51,0.923,0
FP,0.566802325,1.842,288,1.4,3012,1889,14.905,5233,4.489,0.824,0
FP,0.634946497,2.40541,427000,52.75,1123.92,1475,14.791,4446,4.567,0.737,0
FP,5.077746556,3.1718,18800,54.93,622.32,1274,12.847,6174,4.235,1.271,0
FP,2.00383703,3.473,42.3,0.67,1256.78,1518,14.467,6045,4.439,1.028,0
FP,5.321224925,7.48973,98900,40.62,199.25,958,15.013,5787,4.544,0.758,0
FP,2.340534383,4.43017,241000,69.55,1476.77,1581,14.39,6300,4.349,1.136,0
FP,0.580724809,1.82,64.2,0.75,5418.89,2191,14.569,5989,4.492,0.933,0
FP,1.72933255,3.631,29.7,0.69,2196.53,1745,13.07,5921,4.22,1.211,0
FP,1.729338354,6.8524,140000,139.36,5838.68,2230,11.679,5587,3.754,2.553,0
FP,0.567493852,1.35349,7980,65.47,19665.18,3024,13.205,6370,4.053,1.548,0
FP,2.105238039,5.23595,94700,75.1,3523.25,1966,13.796,5947,3.943,1.885,0
FP,7.226944171,23.0124,682000,237.79,457.25,1179,13.27,6270,4.199,1.36,0
FP,31.9733117,13.2105,75100,272.44,652.01,1289,8.5,7854,3.669,3.462,0
FP,20.84991961,13.7687,313000,2912.48,345.25,1099,13.04,7355,4.042,1.984,0
FP,15.12021253,3.50007,24600,33.11,31.61,605,15.166,5232,4.554,0.725,0
FP,3.481657589,4.75315,347000,78.24,1151.7,1485,13.396,6225,4.191,1.291,0
FP,0.739769962,1.95901,20700,82.29,19590.61,3013,11.634,6465,3.947,1.847,0
FP,6.570421193,4.4698,60100,33.99,189.25,946,15.299,5812,4.484,0.908,0
FP,0.541405029,2.7481,328000,125.64,12266.51,2679,14.771,5096,3.889,1.782,0
FP,2.17814186,1.988,128,0.92,447.79,1174,15.458,5101,4.506,0.84,0
FP,0.609662423,4.24033,141000,110.14,51214.99,3834,12.216,7498,3.964,2.274,0
FP,0.953299962,1.69478,2240,35.67,3850.25,2011,14.538,6183,4.407,1.02,0
FP,2.745640575,3.04508,45300,47.22,673.9,1300,15.945,5780,4.438,1,0
FP,12.18072127,4.15602,415000,63.25,71.88,742,15.386,5750,4.538,0.882,0
FP,50.4670244,8.96181,103000,52.88,17.63,523,14.884,6137,4.448,1.012,0
FP,0.84986054,1.3875,6570,67.45,6185.9,2260,14.319,5164,3.949,1.676,0
FP,0.933728196,3.441,67.7,0.85,3826.49,2006,15.317,6170,4.43,1.032,0
FP,2.03742712,3.939,36,0.9,2550.21,1812,13.929,6356,4.215,1.358,0
FP,5.274819905,4.6688,109000,100.89,1733.91,1646,12.465,7247,4.111,1.834,0
FP,0.527678272,2.33166,248000,75.31,9989.53,2551,10.834,5321,4.069,1.475,0
FP,3.55027051,1.879,213,1.15,272.61,1036,15.81,5497,4.581,0.8,0
FP,65.4317194,12.2384,153000,59.22,13.58,490,15.54,6201,4.431,1.04,0
FP,1.718649321,3.94095,191000,39.08,1194.16,1499,13.51,6071,4.541,0.865,0
FP,7.2949175,41.04,183,11.67,79.99,763,15.848,5289,4.614,0.731,0
FP,7.2935801,40.02,125,17.41,173.44,925,14.973,5900,4.509,0.951,0
FP,42.9261364,2.578,378,1.84,13.65,490,15.395,5628,4.503,0.953,0
FP,1.89129338,5.677,33.8,0.42,416.87,1152,13.558,4986,4.558,0.733,0
FP,1.89124453,5.08,31,1.19,5537.41,2200,12.76,5850,3.72,1.977,0
FP,1.89134201,4.674,129,0.92,729.42,1325,15.799,5658,4.567,0.815,0
FP,87.87826191,12.8138,339000,110.85,18.65,530,12.744,5784,3.985,1.642,0
FP,15.92663277,7.42888,272000,57.95,47.68,670,14.88,5496,4.471,0.917,0
FP,0.958116585,2.3496,2370,49.16,6312.99,2271,12.735,6032,4.147,1.365,0
FP,39.8415229,8.79024,144000,116.52,80.93,765,12.003,6078,3.946,2.07,0
FP,1.891268461,8.24958,642000,399.93,153163.32,5047,10.672,11287,3.642,4.662,0
FP,1.89114441,8.724,49.9,6.57,177.97,932,13.814,4267,4.637,0.627,0
FP,61.25964956,12.1777,233000,54.72,9.45,447,15.518,5912,4.532,0.889,0
FP,0.872359598,3.74512,267000,67.08,4703.58,2112,14.742,6240,4.391,1.048,0
FP,374.318792,5.96,1540000,243.21,0.79,241,15.369,5997,4.572,0.815,0
FP,5.627911313,7.08223,434000,81.61,438.81,1167,13.858,6280,4.361,1.115,0
FP,0.62927655,0.9698,840,4.64,4624.3,2102,14.027,5628,4.388,0.976,0
FP,1.22578134,2.235,99400,53.32,1973.12,1701,17.431,5780,4.438,1,0
FP,0.751408792,2.2974,17500,41.48,3241.36,1926,15.596,5697,4.46,0.903,0
FP,0.866344816,1.9188,234,6.85,38575.44,3569,12.945,4936,3.055,4.527,0
FP,2.24294107,2.532,39.4,0.75,1763.55,1654,13.182,6082,4.195,1.184,0
FP,0.950487062,2.9283,11.5,1.35,75637.15,4231,11.633,8107,3.698,3.385,0
FP,5.579631021,3.38646,118000,90.32,356.56,1108,15.473,6188,4.427,1.022,0
FP,21.37831102,21.7174,80600,97.23,300.32,1062,13.998,4905,3.3,3.484,0
FP,0.541396363,2.384,181,2.04,24909.05,3204,12.509,7118,4.212,1.489,0
FP,0.550509602,1.1836,124,5.02,56796.99,3938,13.355,4891,3.169,4.529,0
FP,2.404293523,4.4649,8150,888.7,71976.93,4178,13.094,4697,2.204,17.032,0
FP,25.83683127,6.32201,145000,50.72,28.08,587,13.347,5691,4.477,0.897,0
FP,0.94895231,3.952,57.7,2.51,33931.93,3464,12.669,6661,3.666,3.067,0
FP,11.70220393,2.75173,29000,57.95,560.24,1240,13.393,6148,3.793,2.133,0
FP,3.722775537,14.3309,108000,90.36,2125.53,1731,12.746,5425,3.678,2.592,0
FP,1.245342215,4.40308,234000,90.34,7120.27,2341,12.142,6967,4.25,1.476,0
FP,0.604755462,1.3741,335,1.29,1534.24,1598,15.553,4842,4.616,0.726,0
FP,8.144135648,8.88876,87900,56.52,1169.67,1491,13.96,7605,4.123,1.862,0
FP,0.566795196,2.18,14.8,0.35,4277.24,2066,12.818,5680,4.516,0.908,0
FP,0.566798827,3.662,34.9,0.52,4154.8,2045,13.656,5548,4.473,0.889,0
FP,0.56678012,3.257,27.6,0.49,4352.1,2073,14.311,5674,4.506,0.911,0
FP,0.566800113,3.315,104,0.58,455.05,1180,15.765,3844,4.721,0.526,0
FP,0.56679293,3.814,101,0.86,4264.42,2064,15.787,5812,4.551,0.853,0
FP,0.566809491,3.156,69.5,0.55,1790.3,1656,14.873,4987,4.611,0.654,0
FP,0.566799218,4.227,18.2,0.79,23364.03,3153,11.983,6108,3.893,1.753,0
FP,0.566797404,4.109,69.4,0.64,2993.84,1890,15.354,5313,4.51,0.784,0
FP,4.719336335,2.83787,12400,91.91,2078.32,1722,12.672,6792,3.971,2.058,0
FP,1.258274109,1.92467,14200,25.98,502.19,1207,15.179,4937,4.669,0.587,0
FP,8.966610607,4.01883,59600,56.94,274.04,1038,13.478,6480,4.351,1.132,0
FP,15.32763411,6.0662,17700,291.01,1108.58,1472,12.672,4830,2.987,6.784,0
FP,2.10413487,4.2269,321000,67.03,963.4,1421,19.485,5780,4.438,1,0
FP,6.767341062,4.49213,245000,52.84,178.98,933,14.143,5926,4.513,0.843,0
FP,1.92730001,18.812,6180,45.99,1605.97,1614,13.943,6057,4.352,1.11,0
FP,48.79936881,8.80873,325000,67.36,17.9,525,15.05,6170,4.472,0.992,0
FP,5.882036054,5.16326,239000,119.09,363.01,1114,13.781,5837,4.282,1.187,0
FP,4.059428737,5.26926,245000,67.38,1059.83,1455,13.374,6610,4.281,1.33,0
FP,19.35954117,12.8464,387000,101.44,186.12,942,14.257,6198,3.96,1.567,0
FP,1.287097944,1.94,106,0.89,1678.58,1631,15.506,5906,4.494,0.852,0
FP,3.5565617,6.691,68,0.52,143.89,883,15.191,4964,4.628,0.633,0
FP,3.55646511,4.72,46.1,0.56,317,1076,14.609,5475,4.479,0.818,0
FP,3.661895766,35.6374,35500,374.78,2012.26,1708,13.658,6793,4.101,1.589,0
FP,2.35195525,5.98883,213000,59.62,1876,1678,12.23,6550,4.324,1.225,0
FP,1.882438182,3.50695,344000,74.77,2589.75,1818,13.68,6322,4.211,1.213,0
FP,5.682410334,5.33373,220000,72.9,401.43,1141,14.3,5897,4.278,1.196,0
FP,2.199069234,6.30646,225000,118.99,4632.97,2104,13.245,6613,4.014,1.925,0
FP,1.481655821,3.4913,59100,59.19,3314.58,1935,13.873,6478,4.307,1.174,0
FP,0.93370968,3.356,62.2,0.38,131.85,865,15.431,3615,4.839,0.42,0
FP,1.388509353,2.84811,37600,52.43,2679.88,1836,12.309,6075,4.315,1.13,0
FP,9.089355023,6.4006,101000,68.91,1233.59,1511,13.015,7675,4.051,2.015,0
FP,0.94808587,8.03,230,37.72,30040.23,3359,11.601,6875,3.798,2.856,0
FP,10.36855269,4.37878,153000,61.14,120.48,845,14.545,5855,4.418,0.944,0
FP,13.8602646,74.26,481,19.71,53.56,690,14.756,5667,4.535,0.796,0
FP,13.63948043,3.12422,81100,44,50.51,680,15.852,5461,4.517,0.846,0
FP,6.882686062,5.47323,374000,60.49,169.85,921,15.749,5704,4.483,0.948,0
FP,1.407937865,1.585,50800,19.09,457.02,1179,14.614,4627,4.564,0.741,0
FP,1.89117723,6.986,176,164.49,36995.02,3536,15.003,5086,2.66,6.86,0
FP,52.884577,7.892,12000,48.13,22.44,555,15.694,6483,4.42,1.078,0
FP,1.429439352,2.424,3370,54.36,4417.56,2079,12.335,6491,4.223,1.371,0
FP,2.821328194,5.02692,64800,40,2520.03,1807,13.116,6701,4.121,1.506,0
FP,11.9613085,4.6414,311000,51.58,55.37,696,15.308,5564,4.587,0.785,0
FP,204.280255,37.2,10600,8.99,0.73,236,15.615,4907,4.582,0.727,0
FP,0.572079631,2.27811,128000,29.45,2036.56,1716,14.235,5233,4.625,0.639,0
FP,0.822314545,3.3374,32.7,0.54,3227.02,1922,13.23,5709,4.409,0.938,0
FP,31.00539285,3.073,560000,141.82,51.25,682,14.991,5023,3.9,1.784,0
FP,2.189097,5.768,3000,13.92,41.37,647,15.999,3624,4.848,0.406,0
FP,17.51191534,5.678,729,52.64,6014.16,2246,9.242,4029,1.786,20.888,0
FP,41.3701638,29.254,6910,59.95,389.15,1133,12.799,4764,2.777,6.883,0
FP,1.306220168,5.14519,481000,83.16,4556.14,2095,13.242,6600,4.238,1.124,0
FP,631.632,16.13,295,1.56,0.38,201,14.358,5689,4.493,0.894,0
FP,0.756511623,2.81832,41600,77.4,9947.96,2549,13.448,6343,4.199,1.417,0
FP,10.84528655,4.3876,7470,319.52,1893.11,1682,12.923,5096,3.094,7.023,0
FP,32.45541269,7.3736,136000,23.48,5.55,392,15.208,4869,4.71,0.543,0
FP,5.917085496,23.7545,563000,75.86,241.42,1005,14.352,5661,4.383,0.987,0
FP,0.958871144,2.74361,232000,45.91,2174.51,1743,14.164,5530,4.425,0.892,0
FP,0.5402463,13.93,1150,6.2,26335.17,3249,13.681,7296,4.249,1.498,0
FP,1.288046428,3.637,32.3,2.18,17822.99,2945,12.479,5216,3.287,3.871,0
FP,4.200206781,5.21948,82400,105.07,2150.58,1737,12.843,6873,4.051,1.923,0
FP,6.091954982,3.60482,36700,26.96,272.7,1036,14.847,6063,4.424,0.913,0
FP,485.52409,11.04,4150,6149.09,0.31,191,14.425,5227,4.584,0.8,0
FP,0.76647343,2.46345,200000,42.33,1654.36,1628,15.572,5297,4.594,0.722,0
FP,5.2439783,10.1,93.5,1.03,307.32,1068,14.967,6029,4.481,0.956,0
FP,5.2436639,10.53,93.5,0.88,296.41,1059,15.789,6212,4.537,0.862,0
FP,5.2438269,8.235,129,0.76,72.18,743,15.914,4634,4.597,0.689,0
FP,0.56678702,3.074,7.5,0.27,7279.54,2356,11.786,6045,4.375,0.999,0
FP,2.19642864,4.933,99.5,0.79,477.24,1193,15.811,5376,4.576,0.806,0
FP,2.19635512,9.65516,267000,82.04,2448.43,1793,13.685,6438,4.182,1.273,0
FP,26.71841755,8.14155,73000,66.69,65.88,727,13.144,5957,4.168,1.286,0
FP,0.615787196,3.067,111,3.5,53910.99,3886,13.921,6315,3.603,3.075,0
FP,548.08441,17.66,560,2.35,0.58,222,9.233,5780,4.438,1,0
FP,2.213964145,6.7598,123000,57.06,3030.64,1891,11.267,6256,4.037,1.514,0
FP,1.025534511,3.52048,111000,43.68,3066.26,1896,14.541,6267,4.487,0.919,0
FP,7.64941291,6.56935,236000,53.4,287.83,1050,13.398,6387,4.398,1.076,0
FP,13.17480793,3.37392,71100,51.06,102.2,811,14.098,6067,4.433,0.997,0
FP,0.655094658,6.159,372,26.41,5290.98,2173,15.543,6063,4.476,1.012,0
FP,0.692239369,2.91121,63000,67.05,10725.15,2594,12.958,6163,4.137,1.358,0
FP,17.03085756,4.24308,77800,73.8,115.15,836,14.461,5575,4.066,1.423,0
FP,43.797829,7.70289,415000,93.43,47.15,668,13.478,6860,4.326,1.292,0
FP,4.254417651,6.55436,295000,133.79,806.64,1360,13.438,6292,4.256,1.235,0
FP,18.77816216,8.1018,488000,127.57,238.5,1002,13.944,6794,4.102,1.71,0
FP,1.575710265,6.83787,174000,246.75,11307.3,2630,12.392,5017,3.35,4.293,0
FP,2.534740757,4.85013,364000,52.52,541.27,1230,13.798,5810,4.56,0.781,0
FP,37.59406667,8.9943,28600,43.08,22.2,554,15.632,5941,4.426,0.917,0
FP,3.6972959,21.335,19.7,1.07,1438.97,1571,11.956,6313,4.12,1.594,0
FP,6.855624762,3.02199,70900,33.93,224.32,987,14.767,6109,4.476,0.931,0
FP,80.7060641,6.8899,11900,15.47,7.96,428,15.395,6053,4.494,0.949,0
FP,2.17814513,2.321,136,1.22,981.63,1428,15.395,6053,4.494,0.949,0
FP,1.089077111,3.8834,304000,77.59,4147.85,2045,9.177,6126,4.285,1.176,0
FP,1.089057762,1.637,37.4,0.44,917.78,1404,14.122,5096,4.582,0.737,0
FP,0.379412331,1.561,594,1.59,1724.34,1643,14.785,4331,4.62,0.666,0
FP,0.585940879,4.6979,1940,26.57,2897.54,1873,15.912,5459,4.583,0.797,0
FP,0.646523404,3.917,25.2,0.85,23676.16,3163,12.884,7257,4.185,1.631,0
FP,0.626431697,2.0171,37200,34.05,2003.98,1709,15.594,5134,4.56,0.721,0
FP,2.696354974,5.39585,246000,80.71,2560.78,1815,11.009,6472,4.08,1.579,0
FP,14.76288917,6.52705,79300,53.72,78.43,759,15.095,5691,4.354,1.031,0
FP,4.5638537,13.05,71.9,2.97,1305.08,1533,13.984,5446,3.793,2.39,0
FP,1.463775066,0.953,45.1,1.2,6722.29,2308,13.169,6781,4.125,1.651,0
FP,8.098754149,5.62354,56600,123.02,452.03,1176,11.587,6328,4.16,1.45,0
FP,0.587938916,1.40211,7340,29.98,2476.75,1800,12.735,5237,4.543,0.74,0
FP,246.87131,10.69,434,2.02,1.97,302,15.884,6168,4.488,0.96,0
FP,1.559090282,4.95211,227000,129.87,16893.61,2905,13.575,7279,3.856,2.624,0
FP,1.81993557,2.43,109,0.66,159.62,907,15.435,4205,4.668,0.578,0
FP,0.612888148,2.822,43.1,0.93,14401.76,2796,13.725,6720,4.276,1.368,0
FP,15.54135882,2.44433,10300,149.19,448.22,1174,12.658,5092,3.42,3.54,0
FP,12.8177012,3.465,75.6,1.21,235.16,999,13.505,6290,4.151,1.385,0
FP,2.274628199,4.52648,104000,104.26,4536.51,2092,11.152,6389,3.914,1.947,0
FP,85.338393,8.5,633,11.4,71.36,741,12.881,4850,3.134,4.696,0
FP,5.499941793,11.3096,47800,59.94,2942.15,1878,13.37,7079,3.827,2.634,0
FP,2.629870555,6.606,101000,34.05,659.45,1291,14.043,5566,4.382,0.967,0
FP,6.62761199,6.15281,227000,82.03,496.41,1204,13.558,6316,4.231,1.333,0
FP,28.59788033,7.71925,86000,74.25,250.21,1014,13.119,6590,3.787,2.474,0
FP,30.47651885,10.2264,327000,71.42,28.96,592,13.901,5527,4.315,1.073,0
FP,252.1638623,23.92,104000,50.74,0.81,242,15.793,5432,4.608,0.745,0
FP,22.27119851,4.58598,179000,39.79,16.62,515,15.362,5068,4.556,0.73,0
FP,73.89416352,9.48995,214000,39.18,5.61,392,15.329,5442,4.469,0.841,0
FP,1.124033822,5.5728,248000,98.04,9953.28,2547,13.016,7141,4.208,1.563,0
FP,2.796661168,3.3781,2360,47.68,1797.72,1661,13.742,6331,4.146,1.326,0
FP,15.28870918,5.00366,512000,54.56,15.84,509,15.993,4464,4.577,0.719,0
FP,1.83592242,5.9942,30700,46.3,1195.13,1501,13.134,5930,4.472,0.976,0
FP,1.516372183,1.239,93.8,1.06,1911.54,1686,15.16,6142,4.456,1.046,0
FP,8.784575777,5.3022,263000,104.57,1380.83,1555,12.444,8144,4.139,1.914,0
FP,1.949700508,4.35014,38100,56.11,2048.37,1716,11.419,6469,4.385,1.193,0
FP,9.948701373,3.2922,2750,29.19,57.93,704,15.456,5152,4.517,0.786,0
FP,3.457078812,5.24058,316000,86.12,1560.4,1603,13.585,6526,4.182,1.482,0
FP,3.735993484,17.4877,618000,571.07,4283.18,2063,13.93,5467,3.432,4.055,0
FP,12.4239677,16.01,162,0.87,31.93,606,15.706,4995,4.58,0.698,0
FP,0.639721284,2.69771,466000,46.59,1220.53,1505,14.767,4794,4.633,0.625,0
FP,1.25338826,3.828,44.7,0.64,1750.61,1651,13.907,5869,4.513,0.942,0
FP,1.620813697,5.9968,121000,43.95,2127.67,1733,13.242,5757,4.209,1.177,0
FP,5.2434664,18.47,119,2.83,113.05,831,14.901,5047,4.574,0.766,0
FP,5.2439542,9.82,144,0.81,86.51,778,15.924,4920,4.636,0.691,0
FP,5.2441517,9.69,90.1,0.91,293.68,1056,15.862,6060,4.509,0.925,0
FP,5.2443332,11.268,29.9,0.58,291.25,1054,13.636,5952,4.489,0.971,0
FP,20.72606991,6.47393,119000,51.9,43.93,657,14.069,6011,4.522,0.902,0
FP,0.566801447,2.352,16.2,0.57,11321.32,2633,12.766,5966,4.184,1.349,0
FP,0.566794934,4.399,68.9,1.15,8648.94,2457,14.944,6395,4.436,1.049,0
FP,0.566800287,3.487,73.9,0.88,6188.18,2260,15.124,6075,4.486,0.969,0
FP,0.566791946,2.77,126,1.54,5129.25,2160,15.915,5836,4.5,0.97,0
FP,0.566790294,3.641,64,0.89,8244.38,2432,14.897,6100,4.358,1.093,0
FP,0.566799725,4.097,46.7,0.77,6460.25,2289,14.53,5576,4.297,1.132,0
FP,0.566801325,4.176,92.1,1.07,7585.82,2383,15.42,6273,4.454,1.021,0
FP,14.85441567,5.13753,77400,29.77,95.83,798,14.558,6214,4.444,1.022,0
FP,38.47674409,5.10744,173000,33.8,10.85,463,14.579,5294,4.507,0.79,0
FP,10.64311069,88.1118,316,31.72,274.67,1038,13.615,5930,4.084,1.473,0
FP,1.587485742,7.7489,247000,41.52,1070.86,1460,14.364,5863,4.566,0.821,0
FP,1.79621807,10.16,47,1.54,8937.14,2480,12.895,7117,3.988,2.09,0
FP,20.2594232,19.27,82.6,1.23,116.05,837,13.618,6602,4.301,1.269,0
FP,1.489442254,5.51392,418000,115.45,6938.66,2328,13.99,6962,4.148,1.62,0
FP,1.12679793,12.079,227,21.07,1514.63,1590,14.618,5662,4.56,0.84,0
FP,0.998217563,3.90851,87600,88.64,14421.97,2795,12.457,6980,4.06,1.755,0
FP,0.58640848,2.616,61.3,0.48,1029.91,1444,14.28,4556,4.676,0.615,0
FP,33.46947449,11.8874,165000,127.38,211.38,972,13.714,5934,3.581,3.075,0
FP,1.827558898,4.72808,315000,118.28,5331.71,2178,13.661,5977,3.854,2.077,0
FP,62.519211,2.523,278,1.9,17.29,520,15.453,6343,4.411,1.137,0
FP,349.85525,5.42,842,2.63,0.94,251,15.902,5941,4.533,0.885,0
FP,2.488812012,5.94523,131000,83.26,2776.19,1852,11.576,6499,4.084,1.497,0
FP,0.51811818,0.3969,99,1.09,7376.27,2360,14.89,6240,4.502,0.929,0
FP,542.52829,11.06,75.2,1.07,1.19,266,11.253,6099,4.204,1.212,0
FP,11.56797473,5.96595,416000,45.65,36.66,628,15.217,5290,4.669,0.648,0
FP,21.29473387,7.60143,123000,71.55,83.71,771,13.731,6039,4.242,1.278,0
FP,0.855763492,3.64361,132000,72.82,8674.28,2464,13.788,6679,4.286,1.326,0
